VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description 
BiVJel79edY,154,168,362812,unverified,16,Macedonian,видеото е блокирано
BiVJel79edY,154,168,797651,unverified,33,Hindi,नो विडियो
BiVJel79edY,154,168,760882,clean,32,English,A man is dancing in a street market.
BiVJel79edY,154,168,280252,clean,48,English,A man is dancing in the street.
BiVJel79edY,154,168,275759,clean,32,English,A man is dancing in market.
BiVJel79edY,154,168,825347,clean,17,English,A man is dancing and singing in a city street.
BiVJel79edY,154,168,374994,clean,17,English,A man is dancing and singing in a street market.
BiVJel79edY,154,168,155632,clean,77,English,A man is dancing in the street.
BiVJel79edY,154,168,309959,clean,15,English,The man danced through the market.
BiVJel79edY,154,168,762891,clean,29,English,The man is singing and dancing through the market.
BiVJel79edY,154,168,807872,clean,29,English,A man dances.
BiVJel79edY,154,168,553931,clean,15,English,The man danced through the market.
BiVJel79edY,154,168,561769,unverified,227,English,Corner kick.
BiVJel79edY,154,168,599728,unverified,38,English,a man is playing guitar
BiVJel79edY,154,168,675312,unverified,59,Russian,Это видео было удалено из-за нарушения условий использования.
BiVJel79edY,154,168,649244,unverified,25,Serbian,Video neradi krše se autorska prava
BiVJel79edY,154,168,950427,unverified,63,Tamil,ஒருவன் பேசி கொண்டு  இருக்கிறான்.
0hyZ__3YhZc,410,417,588702,unverified,46,Slovene,Moški strese začimbe v žlico.
0hyZ__3YhZc,410,417,588702,unverified,43,Slovene,Moški z žlico stresa začimbe v lonec.
0hyZ__3YhZc,410,417,968828,unverified,69,German,Jemand streut Chilipulver in einen Topf mit Bohnen.
0hyZ__3YhZc,410,417,984231,unverified,23,Romanian,Un barbat toarna boia intr-o oala.
0hyZ__3YhZc,410,417,116080,unverified,27,Romanian,O femeie gateste fasole.
0hyZ__3YhZc,410,417,130914,unverified,12,Georgian,ადამიანი აყრის ლობიოს სუნელებს
0hyZ__3YhZc,410,417,553067,unverified,35,Dutch,Iemand voegt specerijen toe aan gerecht.
0hyZ__3YhZc,410,417,408475,unverified,20,Dutch,De luie kok voegt chili-kruiden toe aan zijn pan met ingredienten.
0hyZ__3YhZc,410,417,180998,unverified,19,French,Un homme fait du chili.
0hyZ__3YhZc,410,417,362812,unverified,13,Macedonian,правење на јадење
0hyZ__3YhZc,410,417,362812,unverified,6,Macedonian,рецепт за јадење
0hyZ__3YhZc,410,417,339861,unverified,54,Hindi,एक शक्स कुछ पकवान बना रहा है.
0hyZ__3YhZc,410,417,818922,unverified,18,Hindi,एक आदमी कुछ पकवान पका रहा है.
0hyZ__3YhZc,410,417,161492,unverified,28,Hindi,कड़ी में बीन्स
0hyZ__3YhZc,410,417,797651,unverified,38,Hindi,मिर्ची बुकनी मिला रहा हे
0hyZ__3YhZc,410,417,429648,unverified,29,Spanish,Un cocinero agrega condimentos a unos fríjoles
0hyZ__3YhZc,410,417,682611,clean,104,English,Someone is pouring chili powder into a measuring spoon and adds it to a kettle of chili.
0hyZ__3YhZc,410,417,760882,clean,21,English,A man seasons a chili bowl.
0hyZ__3YhZc,410,417,707318,clean,99,English,A man seasons a pot of chili.
0hyZ__3YhZc,410,417,280252,clean,73,English,A person is adding a spoon of chili powder in a food.
0hyZ__3YhZc,410,417,922727,clean,33,English,Someone is putting seasonings into a pot of beans.
0hyZ__3YhZc,410,417,275759,clean,39,English,A man is adding spice to cooking bowl.
0hyZ__3YhZc,410,417,825347,clean,34,English,A person is adding chili powder to chili with beans.
0hyZ__3YhZc,410,417,373663,clean,45,English,A man is adding spice to something in a pan.
0hyZ__3YhZc,410,417,155632,clean,25,English,A man is adding chili powder to a pot of chili.
0hyZ__3YhZc,410,417,169605,clean,32,English,Someone is seasoning beans.
0hyZ__3YhZc,410,417,617730,clean,22,English,A person is adding seasoning to some chili.
0hyZ__3YhZc,410,417,772960,clean,330,English,A man adds a tablespoon of chili powder to a pan containing a mixture of beans and tomato paste.
0hyZ__3YhZc,410,417,309959,clean,23,English,The man added chili powder to the chili.
0hyZ__3YhZc,410,417,762891,clean,19,English,The man is adding seasoning to the beans.
0hyZ__3YhZc,410,417,807872,clean,23,English,A person seasons some chili.
0hyZ__3YhZc,410,417,553931,clean,20,English,Someone added cayenne pepper to the chili.
0hyZ__3YhZc,410,417,965612,unverified,46,English,A person is making some food items
0hyZ__3YhZc,410,417,154335,unverified,418,English,the person show how to prepare the 2 bean vebeterian chilli
0hyZ__3YhZc,410,417,829808,unverified,24,English,a person is preparing
0hyZ__3YhZc,410,417,741585,unverified,16,English,Someone is putting spices into a pot.
0hyZ__3YhZc,410,417,394339,unverified,451,English,one man is sprinkling red chili on gravy
0hyZ__3YhZc,410,417,343525,unverified,33,English,A man is adding condiments to food.
0hyZ__3YhZc,410,417,799001,unverified,34,English,A man is measuring spices.
0hyZ__3YhZc,410,417,165412,unverified,27,English,Some one is cooking a food
0hyZ__3YhZc,410,417,950698,unverified,114,English,A man is saying about hoe to make Spicy 2-Bean Vegetarian Chili.
0hyZ__3YhZc,410,417,309959,unverified,19,English,The man added chili powder to the chili.
0hyZ__3YhZc,410,417,130040,unverified,7,English,a man cooking his kichen
0hyZ__3YhZc,410,417,762891,unverified,15,English,The man is seasoning the beans.
0hyZ__3YhZc,410,417,869926,unverified,18,English,A man is adding spices to a pot on the stove.
0hyZ__3YhZc,410,417,633378,unverified,44,English,A man is adding some spice into a pan.
0hyZ__3YhZc,410,417,303815,unverified,40,English,she is cooking the something
0hyZ__3YhZc,410,417,675312,unverified,27,Russian,Кто-то насыпает специи в кастрюлю.
0hyZ__3YhZc,410,417,589431,unverified,34,Serbian,Na mešavinu u loncu dodaje se aleva paprika.
0hyZ__3YhZc,410,417,100597,unverified,37,Serbian,Kuvar začinjava pasulj.
0hyZ__3YhZc,410,417,592233,unverified,36,Serbian,Čovek sipa začin u čili.
0hyZ__3YhZc,410,417,978304,unverified,146,Serbian,dodavanje začina u jelo
0hyZ__3YhZc,410,417,733696,unverified,32,Tamil,ஒருவர் மிளகைதுளை ஸ்பூன்னில் அளந்து வாணலியில் போடுகிறார்.
0hyZ__3YhZc,410,417,950427,unverified,41,Tamil,மனிதன் சமைத்து கொண்டு இருக்கிறான்.
0hyZ__3YhZc,410,417,115242,unverified,22,Italian,un uomo prepara il chilli
XtQdAPV2UZs,4,11,588702,unverified,498,Slovene,Moški dvigne avto z rokami.
XtQdAPV2UZs,4,11,968828,unverified,30,German,Ein Mann hebt ein Auto hoch.
XtQdAPV2UZs,4,11,914223,unverified,22,German,Ein Man hebt seinen Buggy hoch.
XtQdAPV2UZs,4,11,203142,unverified,17,Romanian,un barbat ridica o masina.
XtQdAPV2UZs,4,11,984231,unverified,16,Romanian,Un barbat ridica o masina.
XtQdAPV2UZs,4,11,116080,unverified,290,Romanian,Un barbat ridica o masina.
XtQdAPV2UZs,4,11,130914,unverified,13,Georgian,კაცი წევს ხელებით მანქანას
XtQdAPV2UZs,4,11,553067,unverified,28,Dutch,Jongeman tilt de voorkant van een auto op.
XtQdAPV2UZs,4,11,408475,unverified,8,Dutch,Een sterke man tilt de voorkant van een auto op.
XtQdAPV2UZs,4,11,180998,unverified,23,French,Un homme souleve une voiture.
XtQdAPV2UZs,4,11,362812,unverified,18,Macedonian,човек дига кола
XtQdAPV2UZs,4,11,362812,unverified,356,Macedonian,човек дига кола
XtQdAPV2UZs,4,11,161492,unverified,31,Hindi,आदमी कार औथरह हे
XtQdAPV2UZs,4,11,818922,unverified,43,Hindi,एक आदमी कर उठा रहा है.
XtQdAPV2UZs,4,11,339861,unverified,28,Hindi,एक आदमी कार उत रहा है.
XtQdAPV2UZs,4,11,797651,unverified,23,Hindi,एक लड़का कार हाथ में हुत्ताया हे
XtQdAPV2UZs,4,11,429648,unverified,21,Spanish,Un joven levanta la parte superior de un auto azul
XtQdAPV2UZs,4,11,682611,clean,79,English,A man picks up the front of a blue convertible.
XtQdAPV2UZs,4,11,760882,clean,15,English,A man lifts the end of a car.
XtQdAPV2UZs,4,11,707318,clean,11,English,A man lifts a car.
XtQdAPV2UZs,4,11,280252,clean,32,English,A man is picking a car up.
XtQdAPV2UZs,4,11,159786,clean,247,English,A man lifts the front of a vehicle.
XtQdAPV2UZs,4,11,922727,clean,17,English,A man is lifting a car.
XtQdAPV2UZs,4,11,275759,clean,21,English,A man is lifting a car.
XtQdAPV2UZs,4,11,825347,clean,13,English,A man is lifting up the front of a buggy.
XtQdAPV2UZs,4,11,297776,clean,27,English,A man lifts the front end of a car off the ground.
XtQdAPV2UZs,4,11,373663,clean,103,English,A man is picking up the front end of a car.
XtQdAPV2UZs,4,11,155632,clean,14,English,A man is picking up a car.
XtQdAPV2UZs,4,11,169605,clean,14,English,A man lifts a car.
XtQdAPV2UZs,4,11,617730,clean,14,English,A man is lifting up a car.
XtQdAPV2UZs,4,11,309959,clean,17,English,the man lifted the car by the front fender.
XtQdAPV2UZs,4,11,762891,clean,22,English,The man pickup up the front of the buggy.
XtQdAPV2UZs,4,11,807872,clean,20,English,A man lifts up the front of a car.
XtQdAPV2UZs,4,11,553931,clean,21,English,The man lifted the car by the front bumper.
XtQdAPV2UZs,4,11,741585,unverified,36,English,A man is lifting up a car.
XtQdAPV2UZs,4,11,965612,unverified,46,English,the man is trying to car jump
XtQdAPV2UZs,4,11,154335,unverified,172,English,the man lift the car front side and show his strength
XtQdAPV2UZs,4,11,799001,unverified,16,English,A man is lifting a car.
XtQdAPV2UZs,4,11,418656,unverified,38,English,A MAN IS LIFTING A CAR.
XtQdAPV2UZs,4,11,633378,unverified,18,English,A man is lifting a car.
XtQdAPV2UZs,4,11,611139,unverified,384,English,A man is lifting a front side car.
XtQdAPV2UZs,4,11,318570,unverified,2650,English,a man is lifting the car.
XtQdAPV2UZs,4,11,878566,unverified,23,English,A man is lifting the front end of a car off the ground.
XtQdAPV2UZs,4,11,869926,unverified,14,English,A man is lifting the front end of a car.
XtQdAPV2UZs,4,11,173450,unverified,18,English,A man is pushing car.
XtQdAPV2UZs,4,11,175415,unverified,16,English,A man lifts a car.
XtQdAPV2UZs,4,11,403763,unverified,85,English,The man is lifting a car.
XtQdAPV2UZs,4,11,762891,unverified,15,English,The man lifted the buggy.
XtQdAPV2UZs,4,11,525230,unverified,78,English,very strong man video
XtQdAPV2UZs,4,11,132126,unverified,88,English,Somebody pushing a car from the front.
XtQdAPV2UZs,4,11,675312,unverified,39,Russian,Мужчина приподнимает автомобиль.
XtQdAPV2UZs,4,11,767031,unverified,18,Serbian,Čovek podiže automobil.
XtQdAPV2UZs,4,11,429320,unverified,50,Serbian,Covek dize auto.
XtQdAPV2UZs,4,11,950427,unverified,35,Tamil,மனிதன் கார்ரை தூக்கி கொண்டு  இருக்கிறான்.
J7zb8YXrmIA,93,99,649387,unverified,44,Portuguese,Um homem está andando de bicicleta.
J7zb8YXrmIA,93,99,862064,unverified,33,Portuguese,Homem anda de bicicleta
J7zb8YXrmIA,93,99,588702,unverified,258,Slovene,Moški se pelje s kolesom po mestu.
J7zb8YXrmIA,93,99,588702,unverified,38,Slovene,Moški se pelje s kolesom po mestu.
J7zb8YXrmIA,93,99,553067,unverified,26,Dutch,Jongeman fietst door een straat.
J7zb8YXrmIA,93,99,968828,unverified,49,German,Ein Mann fährt Fahrrad auf einer Strasse.
J7zb8YXrmIA,93,99,550906,clean,78,English,A guy rides the bike across the street
J7zb8YXrmIA,93,99,772960,clean,75,English,A man is riding a bi-cycle very rapidly on the road.
J7zb8YXrmIA,93,99,135141,clean,376,English,A man is riding a bicycle.
J7zb8YXrmIA,93,99,625932,clean,33,English,A man is riding a bike through the street.
J7zb8YXrmIA,93,99,275759,clean,53,English,A man is riding a bike.
J7zb8YXrmIA,93,99,922727,clean,18,English,A man is riding a bike.
J7zb8YXrmIA,93,99,374994,clean,15,English,A man is riding a bike.
J7zb8YXrmIA,93,99,381885,clean,40,English,A man is riding a bike.
J7zb8YXrmIA,93,99,280252,clean,30,English,A man is riding on a bicycle.
J7zb8YXrmIA,93,99,295615,clean,39,English,A man rides a bike on the street.
J7zb8YXrmIA,93,99,297776,clean,33,English,A man rides a bike through the city streets.
J7zb8YXrmIA,93,99,309959,clean,19,English,A man rode his bike in the street.
J7zb8YXrmIA,93,99,215924,clean,43,English,A person rides a bike.
J7zb8YXrmIA,93,99,155632,clean,32,English,A young man is riding a bicycle.
J7zb8YXrmIA,93,99,762891,clean,32,English,The man is riding a bike.
J7zb8YXrmIA,93,99,553931,clean,24,English,The man rode his bike across the street.
J7zb8YXrmIA,93,99,471930,unverified,52,English,A man is riding his bike across a street.
J7zb8YXrmIA,93,99,821794,unverified,72,English,A guy on a bike riding away hastily.
J7zb8YXrmIA,93,99,411294,unverified,15,English,The man is riding a bike.
J7zb8YXrmIA,93,99,651813,unverified,11,English,A man is riding his bicycle.
J7zb8YXrmIA,93,99,682611,unverified,57,English,Someone is riding a bicycle.
J7zb8YXrmIA,93,99,760882,unverified,87,English,A man is riding a bicycle.
J7zb8YXrmIA,93,99,252681,unverified,15,English,A man is riding a bike.
J7zb8YXrmIA,93,99,845886,unverified,57,English,A boy is singing and riding a bicycle on the road.
J7zb8YXrmIA,93,99,371782,unverified,234,English,A man stealing a cycle on the road.
J7zb8YXrmIA,93,99,418656,unverified,114,English,A bike thief is riding his bike fatly.
J7zb8YXrmIA,93,99,435773,unverified,21,English,A man is riding a bicycle.
J7zb8YXrmIA,93,99,497691,unverified,38,English,A BOY IS RIDING CYCLE.
J7zb8YXrmIA,93,99,281652,unverified,47,English,A man is going by using cycle.
J7zb8YXrmIA,93,99,157374,unverified,33,English,A man is riding a bike in the street.
J7zb8YXrmIA,93,99,488402,unverified,43,English,A man riding a bicycle.
J7zb8YXrmIA,93,99,599728,unverified,173,English,A boy is cycling a bicycle
J7zb8YXrmIA,93,99,844963,unverified,427,English,A man is riding a bicycle very fast.
J7zb8YXrmIA,93,99,214410,unverified,20,English,A man is riding a bike.
J7zb8YXrmIA,93,99,169605,unverified,16,English,A man is riding a bicycle
J7zb8YXrmIA,93,99,169072,unverified,75,English,A man is riding a cycle.
J7zb8YXrmIA,93,99,617730,unverified,28,English,A man rides a bicycle down the street.
J7zb8YXrmIA,93,99,383544,unverified,47,English,a boy is driving a bycle
J7zb8YXrmIA,93,99,467982,unverified,50,English,Thief with a bicycle.
J7zb8YXrmIA,93,99,309959,unverified,29,English,A man rode his bike across the street.
J7zb8YXrmIA,93,99,777087,unverified,31,English,A man is riding a bike.
J7zb8YXrmIA,93,99,130040,unverified,72,English,A thief  try to escape with a bike
J7zb8YXrmIA,93,99,628967,unverified,33,English,A man is riding a bicycle down a street.
